 X,Y,I,J,MAX1H,NSUP1H,EPISODES,DURMAX
   739191.,  5084445., 34, 63,      1.271E+00,     2,     0,    0.
   739191.,  5084495., 34, 64,      1.054E+00,     1,     0,    0.
   739191.,  5084545., 34, 65,      8.077E-01,     0,     0,    0.
   739191.,  5084595., 34, 66,      9.551E-01,     0,     0,    0.
   739191.,  5084645., 34, 67,      9.190E-01,     0,     0,    0.
   739191.,  5084695., 34, 68,      8.419E-01,     0,     0,    0.
   739191.,  5084745., 34, 69,      9.459E-01,     0,     0,    0.
   739191.,  5084795., 34, 70,      9.073E-01,     0,     0,    0.
   739191.,  5084845., 34, 71,      7.637E-01,     0,     0,    0.
   739191.,  5084895., 34, 72,      6.986E-01,     0,     0,    0.
   739191.,  5084945., 34, 73,      7.517E-01,     0,     0,    0.
   739191.,  5084995., 34, 74,      7.494E-01,     0,     0,    0.
   739191.,  5085045., 34, 75,      7.073E-01,     0,     0,    0.
   739191.,  5085095., 34, 76,      7.215E-01,     0,     0,    0.
   739191.,  5085145., 34, 77,      7.119E-01,     0,     0,    0.
   739191.,  5085195., 34, 78,      6.598E-01,     0,     0,    0.
   739191.,  5085245., 34, 79,      5.866E-01,     0,     0,    0.
   739191.,  5085295., 34, 80,      5.152E-01,     0,     0,    0.
   739191.,  5085345., 34, 81,      4.210E-01,     0,     0,    0.
   739191.,  5085395., 34, 82,      4.344E-01,     0,     0,    0.
   739191.,  5085445., 34, 83,      4.637E-01,     0,     0,    0.
   739191.,  5085495., 34, 84,      4.899E-01,     0,     0,    0.
   739191.,  5085545., 34, 85,      5.107E-01,     0,     0,    0.
   739191.,  5085595., 34, 86,      5.227E-01,     0,     0,    0.
   739191.,  5085645., 34, 87,      5.222E-01,     0,     0,    0.
   739191.,  5085695., 34, 88,      5.053E-01,     0,     0,    0.
   739191.,  5085745., 34, 89,      4.701E-01,     0,     0,    0.
   739191.,  5085795., 34, 90,      4.184E-01,     0,     0,    0.
   739191.,  5085845., 34, 91,      3.837E-01,     0,     0,    0.
   739191.,  5085895., 34, 92,      3.861E-01,     0,     0,    0.
   739191.,  5085945., 34, 93,      3.684E-01,     0,     0,    0.
   739191.,  5085995., 34, 94,      3.331E-01,     0,     0,    0.
   739191.,  5086045., 34, 95,      2.872E-01,     0,     0,    0.
   739191.,  5086095., 34, 96,      2.514E-01,     0,     0,    0.
   739191.,  5086145., 34, 97,      2.365E-01,     0,     0,    0.
   739191.,  5086195., 34, 98,      2.317E-01,     0,     0,    0.
   739191.,  5086245., 34, 99,      2.122E-01,     0,     0,    0.
   739191.,  5086295., 34,100,      1.684E-01,     0,     0,    0.
   739241.,  5081345., 35,  1,      3.611E-01,     0,     0,    0.
   739241.,  5081395., 35,  2,      5.114E-01,     0,     0,    0.
   739241.,  5081445., 35,  3,      5.735E-01,     0,     0,    0.
   739241.,  5081495., 35,  4,      5.740E-01,     0,     0,    0.
   739241.,  5081545., 35,  5,      5.342E-01,     0,     0,    0.
   739241.,  5081595., 35,  6,      6.213E-01,     0,     0,    0.
   739241.,  5081645., 35,  7,      6.649E-01,     0,     0,    0.
   739241.,  5081695., 35,  8,      6.642E-01,     0,     0,    0.
   739241.,  5081745., 35,  9,      5.892E-01,     0,     0,    0.
   739241.,  5081795., 35, 10,      5.972E-01,     0,     0,    0.
   739241.,  5081845., 35, 11,      6.540E-01,     0,     0,    0.
   739241.,  5081895., 35, 12,      7.355E-01,     0,     0,    0.
   739241.,  5081945., 35, 13,      7.799E-01,     0,     0,    0.
   739241.,  5081995., 35, 14,      8.010E-01,     0,     0,    0.
   739241.,  5082045., 35, 15,      7.742E-01,     0,     0,    0.
   739241.,  5082095., 35, 16,      7.275E-01,     0,     0,    0.
   739241.,  5082145., 35, 17,      7.939E-01,     0,     0,    0.
   739241.,  5082195., 35, 18,      8.097E-01,     0,     0,    0.
   739241.,  5082245., 35, 19,      8.255E-01,     0,     0,    0.
   739241.,  5082295., 35, 20,      8.243E-01,     0,     0,    0.
   739241.,  5082345., 35, 21,      7.730E-01,     0,     0,    0.
   739241.,  5082395., 35, 22,      9.786E-01,     0,     0,    0.
   739241.,  5082445., 35, 23,      1.176E+00,     1,     0,    0.
   739241.,  5082495., 35, 24,      1.255E+00,     1,     0,    0.
   739241.,  5082545., 35, 25,      1.186E+00,     1,     0,    0.
   739241.,  5082595., 35, 26,      9.509E-01,     0,     0,    0.
   739241.,  5082645., 35, 27,      1.012E+00,     1,     0,    0.
   739241.,  5082695., 35, 28,      1.065E+00,     1,     0,    0.
   739241.,  5082745., 35, 29,      1.227E+00,     3,     0,    0.
   739241.,  5082795., 35, 30,      1.343E+00,     5,     0,    0.
   739241.,  5082845., 35, 31,      1.223E+00,     7,     0,    0.
   739241.,  5082895., 35, 32,      1.363E+00,    10,     0,    0.
   739241.,  5082945., 35, 33,      1.615E+00,    12,     0,    0.
   739241.,  5082995., 35, 34,      1.372E+00,    11,     0,    0.
   739241.,  5083045., 35, 35,      1.263E+00,    16,     0,    0.
   739241.,  5083095., 35, 36,      1.453E+00,    26,     0,    0.
   739241.,  5083145., 35, 37,      1.791E+00,    38,     0,    0.
   739241.,  5083195., 35, 38,      1.825E+00,    39,     0,    0.
   739241.,  5083245., 35, 39,      1.678E+00,    33,     0,    0.
   739241.,  5083295., 35, 40,      1.485E+00,    51,     0,    0.
   739241.,  5083345., 35, 41,      1.565E+00,    45,     0,    0.
   739241.,  5083395., 35, 42,      1.841E+00,    44,     0,    0.
   739241.,  5083445., 35, 43,      1.717E+00,    43,     0,    0.
   739241.,  5083495., 35, 44,      1.998E+00,    34,     0,    0.
   739241.,  5083545., 35, 45,      2.087E+00,    39,     0,    0.
   739241.,  5083595., 35, 46,      2.467E+00,    49,     0,    0.
   739241.,  5083645., 35, 47,      2.259E+00,    42,     0,    0.
   739241.,  5083695., 35, 48,      2.015E+00,    43,     0,    0.
   739241.,  5083745., 35, 49,      2.124E+00,    34,     0,    0.
   739241.,  5083795., 35, 50,      1.866E+00,    26,     0,    0.
   739241.,  5083845., 35, 51,      1.757E+00,    21,     0,    0.
   739241.,  5083895., 35, 52,      1.783E+00,    19,     0,    0.
   739241.,  5083945., 35, 53,      1.810E+00,    14,     0,    0.
   739241.,  5083995., 35, 54,      1.776E+00,    12,     0,    0.
   739241.,  5084045., 35, 55,      1.645E+00,    11,     0,    0.
   739241.,  5084095., 35, 56,      2.001E+00,     5,     0,    0.
   739241.,  5084145., 35, 57,      1.702E+00,     6,     0,    0.
   739241.,  5084195., 35, 58,      1.594E+00,     5,     0,    0.
   739241.,  5084245., 35, 59,      1.456E+00,     3,     0,    0.
   739241.,  5084295., 35, 60,      1.225E+00,     2,     0,    0.
   739241.,  5084345., 35, 61,      9.723E-01,     0,     0,    0.
   739241.,  5084395., 35, 62,      1.303E+00,     3,     0,    0.
   739241.,  5084445., 35, 63,      1.130E+00,     2,     0,    0.
   739241.,  5084495., 35, 64,      8.800E-01,     0,     0,    0.
   739241.,  5084545., 35, 65,      1.018E+00,     1,     0,    0.
   739241.,  5084595., 35, 66,      1.055E+00,     1,     0,    0.
   739241.,  5084645., 35, 67,      9.417E-01,     0,     0,    0.
   739241.,  5084695., 35, 68,      1.065E+00,     1,     0,    0.
   739241.,  5084745., 35, 69,      1.023E+00,     1,     0,    0.
   739241.,  5084795., 35, 70,      8.744E-01,     0,     0,    0.
   739241.,  5084845., 35, 71,      9.661E-01,     0,     0,    0.
   739241.,  5084895., 35, 72,      9.564E-01,     0,     0,    0.
   739241.,  5084945., 35, 73,      8.845E-01,     0,     0,    0.
   739241.,  5084995., 35, 74,      8.019E-01,     0,     0,    0.
   739241.,  5085045., 35, 75,      7.568E-01,     0,     0,    0.
   739241.,  5085095., 35, 76,      6.866E-01,     0,     0,    0.
   739241.,  5085145., 35, 77,      5.898E-01,     0,     0,    0.
   739241.,  5085195., 35, 78,      5.103E-01,     0,     0,    0.
   739241.,  5085245., 35, 79,      4.426E-01,     0,     0,    0.
   739241.,  5085295., 35, 80,      4.434E-01,     0,     0,    0.
   739241.,  5085345., 35, 81,      4.673E-01,     0,     0,    0.
   739241.,  5085395., 35, 82,      4.995E-01,     0,     0,    0.
   739241.,  5085445., 35, 83,      5.284E-01,     0,     0,    0.
   739241.,  5085495., 35, 84,      5.521E-01,     0,     0,    0.
   739241.,  5085545., 35, 85,      5.677E-01,     0,     0,    0.
   739241.,  5085595., 35, 86,      5.719E-01,     0,     0,    0.
   739241.,  5085645., 35, 87,      5.607E-01,     0,     0,    0.
   739241.,  5085695., 35, 88,      5.307E-01,     0,     0,    0.
   739241.,  5085745., 35, 89,      4.818E-01,     0,     0,    0.
   739241.,  5085795., 35, 90,      4.331E-01,     0,     0,    0.
   739241.,  5085845., 35, 91,      4.220E-01,     0,     0,    0.
   739241.,  5085895., 35, 92,      3.933E-01,     0,     0,    0.
   739241.,  5085945., 35, 93,      3.548E-01,     0,     0,    0.
   739241.,  5085995., 35, 94,      3.084E-01,     0,     0,    0.
   739241.,  5086045., 35, 95,      2.717E-01,     0,     0,    0.
   739241.,  5086095., 35, 96,      2.856E-01,     0,     0,    0.
   739241.,  5086145., 35, 97,      2.797E-01,     0,     0,    0.
   739241.,  5086195., 35, 98,      2.632E-01,     0,     0,    0.
   739241.,  5086245., 35, 99,      2.334E-01,     0,     0,    0.
   739241.,  5086295., 35,100,      1.791E-01,     0,     0,    0.
   739291.,  5081345., 36,  1,      3.653E-01,     0,     0,    0.
   739291.,  5081395., 36,  2,      4.794E-01,     0,     0,    0.
   739291.,  5081445., 36,  3,      5.174E-01,     0,     0,    0.
   739291.,  5081495., 36,  4,      5.881E-01,     0,     0,    0.
   739291.,  5081545., 36,  5,      6.066E-01,     0,     0,    0.
   739291.,  5081595., 36,  6,      6.176E-01,     0,     0,    0.
   739291.,  5081645., 36,  7,      6.018E-01,     0,     0,    0.
   739291.,  5081695., 36,  8,      6.469E-01,     0,     0,    0.
   739291.,  5081745., 36,  9,      6.757E-01,     0,     0,    0.
   739291.,  5081795., 36, 10,      6.432E-01,     0,     0,    0.
   739291.,  5081845., 36, 11,      6.249E-01,     0,     0,    0.
   739291.,  5081895., 36, 12,      6.317E-01,     0,     0,    0.
   739291.,  5081945., 36, 13,      6.891E-01,     0,     0,    0.
   739291.,  5081995., 36, 14,      7.865E-01,     0,     0,    0.
   739291.,  5082045., 36, 15,      8.723E-01,     0,     0,    0.
   739291.,  5082095., 36, 16,      8.732E-01,     0,     0,    0.
   739291.,  5082145., 36, 17,      7.980E-01,     0,     0,    0.
   739291.,  5082195., 36, 18,      8.054E-01,     0,     0,    0.
   739291.,  5082245., 36, 19,      8.518E-01,     0,     0,    0.
   739291.,  5082295., 36, 20,      8.681E-01,     0,     0,    0.
   739291.,  5082345., 36, 21,      8.726E-01,     0,     0,    0.
   739291.,  5082395., 36, 22,      8.495E-01,     0,     0,    0.
   739291.,  5082445., 36, 23,      9.670E-01,     0,     0,    0.
   739291.,  5082495., 36, 24,      1.159E+00,     1,     0,    0.
   739291.,  5082545., 36, 25,      1.265E+00,     1,     0,    0.
   739291.,  5082595., 36, 26,      1.192E+00,     2,     0,    0.
   739291.,  5082645., 36, 27,      1.070E+00,     2,     0,    0.
   739291.,  5082695., 36, 28,      1.068E+00,     1,     0,    0.
   739291.,  5082745., 36, 29,      1.188E+00,     1,     0,    0.
   739291.,  5082795., 36, 30,      1.193E+00,     5,     0,    0.
   739291.,  5082845., 36, 31,      1.281E+00,     8,     0,    0.
   739291.,  5082895., 36, 32,      1.300E+00,    14,     0,    0.
   739291.,  5082945., 36, 33,      1.392E+00,    17,     0,    0.
   739291.,  5082995., 36, 34,      1.455E+00,    15,     0,    0.
   739291.,  5083045., 36, 35,      1.463E+00,    24,     0,    0.
   739291.,  5083095., 36, 36,      1.453E+00,    25,     0,    0.
   739291.,  5083145., 36, 37,      1.470E+00,    35,     0,    0.
   739291.,  5083195., 36, 38,      1.775E+00,    49,     0,    0.
   739291.,  5083245., 36, 39,      1.713E+00,    55,     0,    0.
   739291.,  5083295., 36, 40,      1.752E+00,    51,     0,    0.
   739291.,  5083345., 36, 41,      1.731E+00,    58,     0,    0.
   739291.,  5083395., 36, 42,      1.839E+00,    50,     0,    0.
   739291.,  5083445., 36, 43,      1.829E+00,    52,     0,    0.
   739291.,  5083495., 36, 44,      2.114E+00,    49,     0,    0.
   739291.,  5083545., 36, 45,      2.603E+00,    47,     0,    0.
   739291.,  5083595., 36, 46,      2.628E+00,    58,     0,    0.
   739291.,  5083645., 36, 47,      2.715E+00,    52,     0,    0.
   739291.,  5083695., 36, 48,      2.432E+00,    51,     0,    0.
   739291.,  5083745., 36, 49,      2.635E+00,    38,     0,    0.
   739291.,  5083795., 36, 50,      2.142E+00,    30,     0,    0.
   739291.,  5083845., 36, 51,      2.059E+00,    27,     0,    0.
   739291.,  5083895., 36, 52,      2.003E+00,    20,     0,    0.
   739291.,  5083945., 36, 53,      2.179E+00,    20,     0,    0.
   739291.,  5083995., 36, 54,      1.783E+00,    13,     0,    0.
   739291.,  5084045., 36, 55,      2.054E+00,    11,     0,    0.
   739291.,  5084095., 36, 56,      2.134E+00,     8,     0,    0.
   739291.,  5084145., 36, 57,      1.530E+00,     7,     0,    0.
   739291.,  5084195., 36, 58,      1.621E+00,     4,     0,    0.
   739291.,  5084245., 36, 59,      1.221E+00,     3,     0,    0.
   739291.,  5084295., 36, 60,      1.312E+00,     2,     0,    0.
   739291.,  5084345., 36, 61,      1.304E+00,     2,     0,    0.
   739291.,  5084395., 36, 62,      1.246E+00,     2,     0,    0.
   739291.,  5084445., 36, 63,      9.987E-01,     0,     0,    0.
   739291.,  5084495., 36, 64,      1.037E+00,     1,     0,    0.
   739291.,  5084545., 36, 65,      1.125E+00,     1,     0,    0.
   739291.,  5084595., 36, 66,      1.037E+00,     1,     0,    0.
   739291.,  5084645., 36, 67,      1.191E+00,     1,     0,    0.
   739291.,  5084695., 36, 68,      1.147E+00,     1,     0,    0.
   739291.,  5084745., 36, 69,      9.648E-01,     0,     0,    0.
   739291.,  5084795., 36, 70,      1.205E+00,     1,     0,    0.
   739291.,  5084845., 36, 71,      1.281E+00,     1,     0,    0.
   739291.,  5084895., 36, 72,      1.184E+00,     1,     0,    0.
   739291.,  5084945., 36, 73,      1.005E+00,     1,     0,    0.
   739291.,  5084995., 36, 74,      8.087E-01,     0,     0,    0.
   739291.,  5085045., 36, 75,      6.520E-01,     0,     0,    0.
   739291.,  5085095., 36, 76,      5.834E-01,     0,     0,    0.
   739291.,  5085145., 36, 77,      5.292E-01,     0,     0,    0.
   739291.,  5085195., 36, 78,      4.707E-01,     0,     0,    0.
   739291.,  5085245., 36, 79,      4.900E-01,     0,     0,    0.
   739291.,  5085295., 36, 80,      5.039E-01,     0,     0,    0.
   739291.,  5085345., 36, 81,      5.392E-01,     0,     0,    0.
   739291.,  5085395., 36, 82,      5.711E-01,     0,     0,    0.
   739291.,  5085445., 36, 83,      5.974E-01,     0,     0,    0.
   739291.,  5085495., 36, 84,      6.155E-01,     0,     0,    0.
   739291.,  5085545., 36, 85,      6.224E-01,     0,     0,    0.
   739291.,  5085595., 36, 86,      6.146E-01,     0,     0,    0.
   739291.,  5085645., 36, 87,      5.884E-01,     0,     0,    0.
   739291.,  5085695., 36, 88,      5.422E-01,     0,     0,    0.
   739291.,  5085745., 36, 89,      4.883E-01,     0,     0,    0.
   739291.,  5085795., 36, 90,      4.658E-01,     0,     0,    0.
   739291.,  5085845., 36, 91,      4.210E-01,     0,     0,    0.
   739291.,  5085895., 36, 92,      3.760E-01,     0,     0,    0.
   739291.,  5085945., 36, 93,      3.278E-01,     0,     0,    0.
   739291.,  5085995., 36, 94,      3.099E-01,     0,     0,    0.
   739291.,  5086045., 36, 95,      3.046E-01,     0,     0,    0.
   739291.,  5086095., 36, 96,      2.957E-01,     0,     0,    0.
   739291.,  5086145., 36, 97,      2.791E-01,     0,     0,    0.
   739291.,  5086195., 36, 98,      2.539E-01,     0,     0,    0.
   739291.,  5086245., 36, 99,      2.189E-01,     0,     0,    0.
   739291.,  5086295., 36,100,      1.648E-01,     0,     0,    0.
   739341.,  5081345., 37,  1,      3.359E-01,     0,     0,    0.
   739341.,  5081395., 37,  2,      4.809E-01,     0,     0,    0.
   739341.,  5081445., 37,  3,      5.951E-01,     0,     0,    0.
   739341.,  5081495., 37,  4,      6.550E-01,     0,     0,    0.
   739341.,  5081545., 37,  5,      6.210E-01,     0,     0,    0.
   739341.,  5081595., 37,  6,      5.810E-01,     0,     0,    0.
   739341.,  5081645., 37,  7,      6.216E-01,     0,     0,    0.
   739341.,  5081695., 37,  8,      6.481E-01,     0,     0,    0.
   739341.,  5081745., 37,  9,      6.478E-01,     0,     0,    0.
   739341.,  5081795., 37, 10,      6.258E-01,     0,     0,    0.
   739341.,  5081845., 37, 11,      6.548E-01,     0,     0,    0.
   739341.,  5081895., 37, 12,      6.220E-01,     0,     0,    0.
   739341.,  5081945., 37, 13,      6.758E-01,     0,     0,    0.
   739341.,  5081995., 37, 14,      6.864E-01,     0,     0,    0.
   739341.,  5082045., 37, 15,      7.482E-01,     0,     0,    0.
   739341.,  5082095., 37, 16,      8.466E-01,     0,     0,    0.
   739341.,  5082145., 37, 17,      8.820E-01,     0,     0,    0.
   739341.,  5082195., 37, 18,      8.556E-01,     0,     0,    0.
   739341.,  5082245., 37, 19,      8.396E-01,     0,     0,    0.
   739341.,  5082295., 37, 20,      9.196E-01,     0,     0,    0.
   739341.,  5082345., 37, 21,      9.715E-01,     0,     0,    0.
   739341.,  5082395., 37, 22,      9.761E-01,     0,     0,    0.
   739341.,  5082445., 37, 23,      9.180E-01,     0,     0,    0.
   739341.,  5082495., 37, 24,      8.636E-01,     0,     0,    0.
